book,text,label
Язык_программирования_С++.pdf,6.1.2. Функция ввода................................................................................................... 161,1
Язык_программирования_С++.pdf,6.1.3. Низкоуровневый ввод........................................................................................ 163,1
Язык_программирования_С++.pdf,6.1.4. Обработка ошибок............................................................................................ 164,1
Язык_программирования_С++.pdf,6.1.5. Управляющая программа................................................................................. 165,1
Язык_программирования_С++.pdf,6.1.6. Заголовочные файлы........................................................................................ 166,1
Язык_программирования_С++.pdf,6.1.7. Аргументы командной строки.......................................................................... 167,1
Язык_программирования_С++.pdf,6.1.8. Замечания о стиле............................................................................................169,1
Язык_программирования_С++.pdf,6.2. Обзор операций языка C++.............................................................................. 169,1
Язык_программирования_С++.pdf,6.2.1. Результаты операций........................................................................................ 171,1
Язык_программирования_С++.pdf, 10,1
Язык_программирования_С++.pdf,Язык программирования C++,1
Язык_программирования_С++.pdf,6.2.2. Последовательность вычислений................................................................... 172,1
Язык_программирования_С++.pdf,6.2.3. Приоритет операций................................... 173,1
Язык_программирования_С++.pdf,6.2.4. Побитовые логические операции.....................................................................174,1
Язык_программирования_С++.pdf,6.2.5. Инкремент и декремент.....................................................................................175,1
Язык_программирования_С++.pdf,6.2.6. Свободная память................................................................................................177,1
Язык_программирования_С++.pdf,6.2.6.1. Массивы............................................................................................................................179,1
Язык_программирования_С++.pdf,6.2.6.2. Исчерпание памяти..................................................................................................... 180,1
Язык_программирования_С++.pdf,6.2.7. Явное приведение типов................................................................................. 181,1
Язык_программирования_С++.pdf,6.2.8. Конструкторы................................................................................................... 182,1
Язык_программирования_С++.pdf,6.3. Обзор операторов языка C++...........................................................................183,1
Язык_программирования_С++.pdf,6.3.1. Объявления как операторы..............................................................................184,1
Язык_программирования_С++.pdf,6.3.2. Операторы выбора (условные операторы)..................................................... 185,1
Язык_программирования_С++.pdf,6.3.2.1. Объявления в условиях................................................................................................. 187,1
Язык_программирования_С++.pdf,6.3.3. Операторы цикла............................................................... 188,1
Язык_программирования_С++.pdf,6.3.3.1. Объявления в операторах цикла for...........................................................................189,1
Язык_программирования_С++.pdf,6.3.4. Оператор goto.......................................................................................................189,1
Язык_программирования_С++.pdf,6.4. Комментарии и отступы......................................................................................190,1
Язык_программирования_С++.pdf,6.5. Советы....................................................................................................................192,1
Язык_программирования_С++.pdf,6.6. Упражнения............................................................................................................ 192,1
Язык_программирования_С++.pdf,Глава 7. Функции.............................................................................................................. 195,1
Язык_программирования_С++.pdf,7.1. Объявления функций..........................................................................................195,1
Язык_программирования_С++.pdf,7.1.1. Определения функций.....................................................................................196,1
Язык_программирования_С++.pdf,7.1.2. Статические переменные................................................................................. 197,1
Язык_программирования_С++.pdf,7.2. Передача аргументов............................................................................................. 197,1
Язык_программирования_С++.pdf,7.2.1. Массивы в качестве аргументов.......................................................................199,1
Язык_программирования_С++.pdf,7.3. Возвращаемое значение......................................................................................200,1
Язык_программирования_С++.pdf,7.4. Перегрузка имен функций..................................................................................201,1
Язык_программирования_С++.pdf,7.4.1. Перегрузка и возвращаемые типы...................................................................204,1
Язык_программирования_С++.pdf,7.4.2. Перегрузка и области видимости...................................................................204,1
Язык_программирования_С++.pdf,7.4.3. Явное разрешение неоднозначностей............................................................204,1
Язык_программирования_С++.pdf,7.4.4. Разрешение в случае нескольких аргументов................................................. 205,1
Язык_программирования_С++.pdf,7.5. Аргументы по умолчанию..................................................................................206,1
Язык_программирования_С++.pdf,7.6. Неуказанное число аргументов.......................................................................... 207,1
Язык_программирования_С++.pdf,7.7. Указатели на функции......................................................................................... 209,1
Язык_программирования_С++.pdf,7.8. Макросы................................................................................................................... 213,1
Язык_программирования_С++.pdf,7.8.1. Условная компиляция........................................................................................ 215,1
Язык_программирования_С++.pdf,7.9. Советы................................................................................................................... 216,1
Язык_программирования_С++.pdf,7.10. Упражнения........................................................................................................ 217,1
Язык_программирования_С++.pdf,Глава 8. Пространства имен и исключения...................................................................219,1
Язык_программирования_С++.pdf,8.1. Разбиение на модули и интерфейсы.................................................................. 219,1
Язык_программирования_С++.pdf,8.2. Пространства имен............................................................................................. 221,1
Язык_программирования_С++.pdf,8.2.1. Квалифицированные имена............................................................................. 223,1
Язык_программирования_С++.pdf,8.2.2. Объявления using............................................................................................... 224,1
Язык_программирования_С++.pdf,8.2.3. Директивы using............................................................................................... 226,1
Язык_программирования_С++.pdf,8.2.4. Множественные интерфейсы..........................................................................227,1
Язык_программирования_С++.pdf,8.2.4.1. Альтернативы интерфейсам......................................................................................... 229,1
Язык_программирования_С++.pdf,8.2.5. Как избежать конфликта имен...................................................................... 231,1
Язык_программирования_С++.pdf,8.2.5.1. Неименованные пространства имен.......................................................................... 232,1
Язык_программирования_С++.pdf, Содержание,1
Язык_программирования_С++.pdf,11,1
Язык_программирования_С++.pdf,8.2.6. Поиск имен..........................................................................................................233,1
Язык_программирования_С++.pdf,8.2.7. Псевдонимы пространств имен...................................................................... 234,1
Язык_программирования_С++.pdf,8.2.8. Композиция пространств имен...................................................................... 235,1
Язык_программирования_С++.pdf,8.2.8.1. Отбор отдельных элементов из пространства имен............................................ 236,1
Язык_программирования_С++.pdf,8.2.8.2. Композиция пространств имен и отбор элементов............................................ 237,1
Язык_программирования_С++.pdf,8.2.9. Пространства имен и старый код...................................................................238,1
Язык_программирования_С++.pdf,8.2.9.1. Пространства имен и язык С......................................................................................238,1
Язык_программирования_С++.pdf,8.2.9.2. Пространства имен и перегрузка.............................................................................. 239,1
Язык_программирования_С++.pdf,8.2.9.3. Пространства имен открыты......................................................................................240,1
Язык_программирования_С++.pdf,8.3. Исключения............................................................................................................ 241,1
Язык_программирования_С++.pdf,8.3.1. Ключевые слова throw и catch.......................................................................... 242,1
Язык_программирования_С++.pdf,8.3.2. Обработка нескольких исключений............................................................... 244,1
Язык_программирования_С++.pdf,8.3.3. Исключения в программе калькулятора........................................................ 246,1
Язык_программирования_С++.pdf,8.3.3.1. Альтернативные стратегии обработки ошибок........................................................249,1
Язык_программирования_С++.pdf,8.4. Советы................................................................................................................ 251,1
Язык_программирования_С++.pdf,8.5. Упражнения............................................................................................................252,1
Язык_программирования_С++.pdf,Глава 9. Исходные файлы и программы.......................................................................253,1
Язык_программирования_С++.pdf,9.1. Раздельная компиляция..................................................................................... 253,1
Язык_программирования_С++.pdf,9.2. Компоновка (linkage).............................................................................................254,1
Язык_программирования_С++.pdf,9.2.1. Заголовочные файлы........................................................................................ 257,1
Язык_программирования_С++.pdf,9.2.2. Заголовочные файлы стандартной библиотеки............................................. 259,1
Язык_программирования_С++.pdf,9.2.3. Правило одного определения..........................................................................260,1
Язык_программирования_С++.pdf,"9.2.4. Компоновка с кодом, написанном не на языке C++...................................262",1
Язык_программирования_С++.pdf,9.2.5. Компоновка и указатели на функции............................................................264,1
Язык_программирования_С++.pdf,9.3. Применяем заголовочные файлы...................................................................... 265,1
Язык_программирования_С++.pdf,9.3.1. Единственный заголовочный файл............................................................... 265,1
Язык_программирования_С++.pdf,9.3.2. Несколько заголовочных файлов...................................................................268,1
Язык_программирования_С++.pdf,9.3.2.1. Остальные модули калькулятора.............................................................................. 271,1
Язык_программирования_С++.pdf,9.3.2.2. Использование заголовочных файлов.......................................................................273,1
Язык_программирования_С++.pdf,9.3.3. Защита от повторных включений...................................................................274,1
Язык_программирования_С++.pdf,9.4. Программы............................................................................................................275,1
Язык_программирования_С++.pdf,9.4.1. Инициализация нелокальных переменных.....................................................275,1
Язык_программирования_С++.pdf,9.4.1.1. Завершение выполнения программы.......................................................................276,1
Язык_программирования_С++.pdf,9.5. Советы................................................................................................................... 278,1
Язык_программирования_С++.pdf,9.6. Упражнения............................................................................................................278,1
Язык_программирования_С++.pdf,Часть II. Механизмы абстракции......................................................... 281,1
Язык_программирования_С++.pdf,Глава 10. Классы.............................................................................................................. 283,1
Язык_программирования_С++.pdf,10.1. Введение................................................................................................................283,1
Язык_программирования_С++.pdf,10.2. Классы................................................................................................................... 284,1
Язык_программирования_С++.pdf,10.2.1. Функции-члены............................................................... 284,1
Язык_программирования_С++.pdf,10.2.2. Управление режимом доступа...................................................................... 285,1
Язык_программирования_С++.pdf,10.2.3. Конструкторы...................................................................................................287,1
Язык_программирования_С++.pdf,10.2.4. Статические члены........................................................................................ 288,1
Язык_программирования_С++.pdf,10.2.5. Копирование объектов класса...................................................................... 290,1
Язык_программирования_С++.pdf,10.2.6. Константные функции-члены...................................................................... 290,1
Язык_программирования_С++.pdf,10.2.7. Ссылки на себя............................................................................................... 291,1
Язык_программирования_С++.pdf,10.2.7.1. Физическое и логическое постоянство...................................................................292,1
Язык_программирования_С++.pdf,10.2.7.2. Ключевое слово mutable............................................................................................. 294,1
Язык_программирования_С++.pdf, 12,1
Язык_программирования_С++.pdf,Язык программирования C++,1
Язык_программирования_С++.pdf,10.2.8. Структуры и классы........................................................................................ 295,1
Язык_программирования_С++.pdf,10.2.9. Определение функций в теле определения класса...................................... 296,1
Язык_программирования_С++.pdf,10.3. Эффективные пользовательские типы........................................................... 297,1
Язык_программирования_С++.pdf,10.3.1. Функции-члены............................................................................................... 300,1
Язык_программирования_С++.pdf,10.3.2. Функции поддержки (helper functions)........................................................ 302,1
Язык_программирования_С++.pdf,10.3.3. Перегруженные операции............................................................................. 303,1
Язык_программирования_С++.pdf,10.3.4. Роль конкретных классов..............................................................................303,1
Язык_программирования_С++.pdf,10.4. Объекты................................................................................................................304,1
Язык_программирования_С++.pdf,10.4.1. Деструкторы...................................................................................................... 305,1
Язык_программирования_С++.pdf,10.4.2. Конструкторы по умолчанию..........................................................................306,1
Язык_программирования_С++.pdf,10.4.3. Конструирование и уничтожение объектов................................................. 307,1
Язык_программирования_С++.pdf,10.4.4. Локальные объекты........................................................................................ 307,1
Язык_программирования_С++.pdf,10.4.4.1. Копирование объектов............................................................................................. 308,1
Язык_программирования_С++.pdf,10.4.5. Динамическое создание объектов в свободной памяти............................309,1
Язык_программирования_С++.pdf,10.4.6. Классовые объекты как члены классов........................................................ 310,1
Язык_программирования_С++.pdf,10.4.6.1. Обязательная инициализация членов...................................................................311,1
Язык_программирования_С++.pdf,10.4.6.2. Члены-константы........................................................................................................ 312,1
Язык_программирования_С++.pdf,10.4.6.3. Копирование членов................................................................................................. 313,1
Язык_программирования_С++.pdf,10.4.7. Массивы............................................................................................................. 314,1
Язык_программирования_С++.pdf,10.4.8. Локальные статические объекты...................................................................315,1
Язык_программирования_С++.pdf,10.4.9. Нелокальные объекты.....................................................................................316,1
Язык_программирования_С++.pdf,10.4.10. Временные объекты........................................................................................ 318,1
Язык_программирования_С++.pdf,10.4.11. Размещение объектов в заданных блоках памяти...................................319,1
Язык_программирования_С++.pdf,10.4.12. Объединения................................................................... 321,1
Язык_программирования_С++.pdf,10.5. Советы................................................................................................................... 322,1
Язык_программирования_С++.pdf,10.6. Упражнения........................................................................................................ 323,1
Язык_программирования_С++.pdf,Глава 11. Перегрузка операций...................................................................................... 327,1
Язык_программирования_С++.pdf,11.1. Введение................................................................................................................327,1
Язык_программирования_С++.pdf,11.2. Функции-операции.............................................................................................329,1
Язык_программирования_С++.pdf,11.2.1. Бинарные и унарные операции...................................................................... 330,1
Язык_программирования_С++.pdf,11.2.2. Предопределенный смысл операций............................................................331,1
Язык_программирования_С++.pdf,11.2.3. Операции и пользовательские типы............................................................331,1
Язык_программирования_С++.pdf,11.2.4. Операции и пространства имен...................................................................332,1
Язык_программирования_С++.pdf,11.3. Тип комплексных чисел......................................................................................334,1
Язык_программирования_С++.pdf,11.3.1. Перегрузка операций функциями-членами и глобальными функциями 334,1
Язык_программирования_С++.pdf,11.3.2. Смешанная арифметика...................................................................................336,1
Язык_программирования_С++.pdf,11.3.3. Инициализация............................................................................................... 337,1
Язык_программирования_С++.pdf,11.3.4. Копирование...................................................................................................338,1
Язык_программирования_С++.pdf,11.3.5. Конструкторы и преобразования типов........................................................ 339,1
Язык_программирования_С++.pdf,11.3.6. Литералы..........................................................................................................340,1
Язык_программирования_С++.pdf,11.3.7. Дополнительные функции-члены............................................................... 341,1
Язык_программирования_С++.pdf,11.3.8. Функции поддержки (helper functions)........................................................ 341,1
Язык_программирования_С++.pdf,11.4. Операции приведения типов.......................................................................... 342,1
Язык_программирования_С++.pdf,11.4.1. Неоднозначности............................................................................................344,1
Язык_программирования_С++.pdf,11.5. Друзья класса........................................................................................................ 346,1
Язык_программирования_С++.pdf,11.5.1. Поиск друзей...................................................................................................348,1
Язык_программирования_С++.pdf,11.5.2. Функции-члены или друзья?..........................................................................349,1
Язык_программирования_С++.pdf,11.6. Объекты больших размеров.............................................................................. 350,1
Язык_программирования_С++.pdf, Содержание,1
Язык_программирования_С++.pdf,13,1
Язык_программирования_С++.pdf,11.7. Важные операции.................................................................................................352,1
Язык_программирования_С++.pdf,11.7.1. Конструктор с модификатором explicit........................................................ 353,1
Язык_программирования_С++.pdf,11.8. Индексирование.................................................................................................355,1
Язык_программирования_С++.pdf,11.9. Функциональный вызов......................................................................................356,1
Язык_программирования_С++.pdf,11.10. Разыменование.................................................................................................358,1
Язык_программирования_С++.pdf,11.11. Инкремент и декремент..................................................................................360,1
Язык_программирования_С++.pdf,11.12. Класс строк........................................................................................................ 362,1
Язык_программирования_С++.pdf,11.13. Советы................................................................................................................367,1
Язык_программирования_С++.pdf,11.14. Упражнения........................................................................................................ 368,1
Язык_программирования_С++.pdf,Глава 12. Наследование классов...................................................................................... 371,1
Язык_программирования_С++.pdf,12.1. Введение.............................................................................................................371,1
Язык_программирования_С++.pdf,12.2. Производные классы......................................................................................... 372,1
Язык_программирования_С++.pdf,12.2.1. Функции-члены............................................................................................... 375,1
Язык_программирования_С++.pdf,12.2.2. Конструкторы и деструкторы.......................................................................... 376,1
Язык_программирования_С++.pdf,12.2.3. Копирование...................................................................................................378,1
Язык_программирования_С++.pdf,12.2.4. Иерархии классов............................................................................................378,1
Язык_программирования_С++.pdf,12.2.5. Поля типа.......................................................................................................... 379,1
Язык_программирования_С++.pdf,12.2.6. Виртуальные функции.................................................................................   381,1
Язык_программирования_С++.pdf,12.3. Абстрактные классы......................................................................................... 384,1
Язык_программирования_С++.pdf,12.4. Проектирование иерархий классов............................................................... 386,1
Язык_программирования_С++.pdf,12.4.1. Традиционные иерархии классов...................................................................387,1
Язык_программирования_С++.pdf,12.4.1.1. Критика........................................................................................................................389,1
Язык_программирования_С++.pdf,12.4.2. Абстрактные классы........................................................................................ 390,1
Язык_программирования_С++.pdf,12.4.3. Альтернативные реализации.......................................................................... 393,1
Язык_программирования_С++.pdf,12.4.3.1. Критика........................................................................................................................395,1
Язык_программирования_С++.pdf,12.4.4. Локализация создания объектов...................................................................395,1
Язык_программирования_С++.pdf,12.5. Классовые иерархии и абстрактные классы................................................ 397,1
Язык_программирования_С++.pdf,12.6. Советы....................................................................................................................397,1
Язык_программирования_С++.pdf,12.7. Упражнения...............................................................  398,1
Язык_программирования_С++.pdf,Глава 13. Шаблоны.......................................................................................................... 401,1
Язык_программирования_С++.pdf,13.1. Введение................................................................................................................401,1
Язык_программирования_С++.pdf,13.2. Простой шаблон строк..................................................................................... 402,1
Язык_программирования_С++.pdf,13.2.1. Определение шаблона.................................................................................... 404,1
Язык_программирования_С++.pdf,13.2.2. Конкретизация шаблона (template instantiation)..........................................406,1
Язык_программирования_С++.pdf,13.2.3. Параметры шаблонов.................................................................................... 406,1
Язык_программирования_С++.pdf,13.2.4. Эквивалентность типов.................................................................................407,1
Язык_программирования_С++.pdf,13.2.5. Проверка типов............................................................................................... 408,1
Язык_программирования_С++.pdf,13.3. Шаблоны функций............................................................................................. 409,1
Язык_программирования_С++.pdf,13.3.1. Аргументы функциональных шаблонов........................................................ 410,1
Язык_программирования_С++.pdf,13.3.2. Перегрузка функциональных шаблонов.................................................... 411,1
Язык_программирования_С++.pdf,13.4. Применение аргументов шаблона для формирования различных ,1
Язык_программирования_С++.pdf,вариантов поведения кода.........................................................................414,1
Язык_программирования_С++.pdf,13.4.1. Параметры шаблонов по умолчанию............................................................415,1
Язык_программирования_С++.pdf,13.5. Специализация.................................................................................................... 417,1
Язык_программирования_С++.pdf,13.5.1. Порядок специализаций................................................................................. 420,1
Язык_программирования_С++.pdf,13.5.2. Специализация шаблонов функций............................................................420,1
Язык_программирования_С++.pdf,13.6. Наследование и шаблоны..................................................................................422,1
Язык_программирования_С++.pdf, 14,1
Язык_программирования_С++.pdf,Язык программирования С++,1
Язык_программирования_С++.pdf,13.6.1. Параметризация и наследование...................................................................424,1
Язык_программирования_С++.pdf,13.6.2. Шаблонные члены шаблонов...................................................................... 424,1
Язык_программирования_С++.pdf,13.6.3. Отношения наследования............................................................................. 425,1
Язык_программирования_С++.pdf,13.6.3.1. Преобразования шаблонов..................................................................................... 426,1
Язык_программирования_С++.pdf,13.7. Организация исходного кода.......................................................................... 427,1
Язык_программирования_С++.pdf,13.8. Советы................................................................................................................... 430,1
Язык_программирования_С++.pdf,13.9. Упражнения........................................................................................................ 431,1
Язык_программирования_С++.pdf,Глава 14. Обработка исключений.................................................................................. 433,1
Язык_программирования_С++.pdf,14.1. Обработка ошибок.............................................................................................433,1
Язык_программирования_С++.pdf,14.1.1. Альтернативный взгляд на исключения........................................................ 436,1
Язык_программирования_С++.pdf,14.2. Группировка исключений..................................................................................437,1
Язык_программирования_С++.pdf,14.2.1. Производные исключения............................................................................. 438,1
Язык_программирования_С++.pdf,14.2.2. Композитные (комбинированные) исключения..........................................440,1
Язык_программирования_С++.pdf,14.3. Перехват исключений......................................................................................... 441,1
Язык_программирования_С++.pdf,14.3.1. Повторная генерация исключений............................................................... 441,1
Язык_программирования_С++.pdf,14.3.2. Перехват любых исключений..........................................................................442,1
Язык_программирования_С++.pdf,14.3.2.1. Порядок записи обработчиков..................................................................................443,1
Язык_программирования_С++.pdf,14.4. Управление ресурсами..................................................................................... 444,1
Язык_программирования_С++.pdf,14.4.1. Использование конструкторов и деструкторов.......................................... 446,1
Язык_программирования_С++.pdf,14.4.2. Auto_ptr............................................................................................................. 447,1
Язык_программирования_С++.pdf,14.4.3. Предостережение............................................................................................449,1
Язык_программирования_С++.pdf,14.4.4. Исключения и операция new..........................................................................449,1
Язык_программирования_С++.pdf,14.4.5. Исчерпание ресурсов.................................................................................... 450,1
Язык_программирования_С++.pdf,14.4.6. Исключения в конструкторах.......................................................... 452,1
Язык_программирования_С++.pdf,14.4.6.1. Исключения и инициализация членов классов....................................................454,1
Язык_программирования_С++.pdf,14.4.6.2. Исключения и копирование......................................................................................454,1
Язык_программирования_С++.pdf,14.4.7. Исключения в деструкторах..........................................................................455,1
Язык_программирования_С++.pdf,"14.5. Исключения, не являющиеся ошибками....................................................... 455",1
Язык_программирования_С++.pdf,14.6. Спецификация исключений.............................................................................. 457,1
Язык_программирования_С++.pdf,14.6.1. Проверка спецификации исключений........................................................ 458,1
Язык_программирования_С++.pdf,14.6.2. Неожиданные исключения............................................................................. 459,1
Язык_программирования_С++.pdf,14.6.3. Отображение исключений............................................................................. 460,1
Язык_программирования_С++.pdf,14.6.3.1. Отображение исключений пользователем........................................................... 460,1
Язык_программирования_С++.pdf,14.6.3.2. Восстановление типа исключения.......................................................................... 461,1
Язык_программирования_С++.pdf,14.7. Неперехваченные исключения...................................................................... 462,1
Язык_программирования_С++.pdf,14.8. Исключения и эффективность...................................................................... 464,1
